year,month,day,time,site,ipa,station,depth_ft,species,tax_group,org_type,length_mm,hatchery_wild,fish_notes,transect_notes
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Pink,Salmon,Fish,NA,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Kelp Greenling,Hexagrammidae,Fish,41,NA,NA,NA
2022,5,26,1899-12-30T13:04:00Z,COR,Restored,2,20,Snake Prickleback,Stichaeid,Fish,108,NA,NA,NA
2022,5,26,1899-12-30T13:24:00Z,COR,Restored,1,10,Pink,Salmon,Fish,55,NA,NA,NA
2022,5,26,1899-12-30T13:24:00Z,COR,Restored,1,10,Pink,Salmon,Fish,59,NA,NA,NA
2022,5,26,1899-12-30T13:24:00Z,COR,Restored,1,10,Shiner Perch,Perch,Fish,77,NA,NA,NA
2022,5,26,1899-12-30T13:24:00Z,COR,Restored,1,10,Shiner Perch,Perch,Fish,75,NA,NA,NA
2022,5,26,1899-12-30T13:24:00Z,COR,Restored,1,10,Shiner Perch,Perch,Fish,72,NA,NA,NA
2022,5,26,1899-12-30T13:24:00Z,COR,Restored,1,10,Shiner Perch,Perch,Fish,76,NA,NA,NA
2022,5,26,1899-12-30T13:24:00Z,COR,Restored,1,10,Shiner Perch,Perch,Fish,88,NA,NA,NA
2022,5,26,1899-12-30T13:24:00Z,COR,Restored,1,10,Shiner Perch,Perch,Fish,74,NA,NA,NA
2022,5,26,1899-12-30T13:24:00Z,COR,Restored,1,10,Shiner Perch,Perch,Fish,81,NA,NA,NA
2022,5,26,1899-12-30T13:24:00Z,COR,Restored,1,10,Shiner Perch,Perch,Fish,68,NA,NA,NA
2022,5,26,1899-12-30T13:24:00Z,COR,Restored,1,10,Pipefish,Sygnathid,Fish,118,NA,NA,NA
2022,5,26,1899-12-30T13:33:00Z,COR,Restored,0,6,Chinook,Salmon,Fish,100,NA,NA,NA
2022,5,26,1899-12-30T13:33:00Z,COR,Restored,0,6,Chinook,Salmon,Fish,139,NA,NA,NA
2022,5,26,1899-12-30T13:33:00Z,COR,Restored,0,6,Chinook,Salmon,Fish,103,NA,NA,NA
2022,5,26,1899-12-30T13:33:00Z,COR,Restored,0,6,Chinook,Salmon,Fish,142,NA,NA,NA
2022,5,26,1899-12-30T13:33:00Z,COR,Restored,0,6,Chinook,Salmon,Fish,150,NA,NA,NA
2022,5,26,1899-12-30T13:33:00Z,COR,Restored,0,6,Chinook,Salmon,Fish,135,NA,NA,NA
2022,5,26,1899-12-30T13:33:00Z,COR,Restored,0,6,Chinook,Salmon,Fish,103,NA,NA,NA
2022,5,26,1899-12-30T13:33:00Z,COR,Restored,0,6,Chinook,Salmon,Fish,153,NA,NA,NA
2022,5,26,1899-12-30T13:33:00Z,COR,Restored,0,6,Chinook,Salmon,Fish,95,NA,NA,NA
2022,5,26,1899-12-30T13:33:00Z,COR,Restored,0,6,Chinook,Salmon,Fish,98,NA,NA,NA
2022,5,26,1899-12-30T13:33:00Z,COR,Restored,0,6,Chinook,Salmon,Fish,139,NA,NA,NA
2022,5,26,1899-12-30T13:33:00Z,COR,Restored,0,6,Chinook,Salmon,Fish,120,NA,NA,NA
2022,5,26,1899-12-30T13:33:00Z,COR,Restored,0,6,Chinook,Salmon,Fish,137,NA,NA,NA
2022,5,26,1899-12-30T13:33:00Z,COR,Restored,0,6,Chinook,Salmon,Fish,115,NA,NA,NA
