year,month,day,site,ipa,station,org_type,tax_group,species,species_count,mean_length_mm
2021,07,14,COR,Natural,0,Fish,Flatfish,Starry Flounder,1,160
2021,07,14,COR,Natural,0,Fish,Perch,Shiner Perch,6,86.16666666666667
2021,07,14,COR,Natural,0,Fish,Perch,Striped Perch,1,124
2021,07,14,COR,Natural,0,Fish,Pholidae,Crescent Gunnel,1,180
2021,07,14,COR,Natural,1,Fish,Forage Fish,Herring,1,122
2021,07,14,COR,Natural,1,Fish,Perch,Shiner Perch,5,89.4
2021,07,14,COR,Natural,2,Pelagic invertebrate,Jellyfish,Ctenophore,10,0
2021,07,14,COR,Restored,0,Fish,Gadidae,UnID Gadid,3,82.66666666666667
2021,07,14,COR,Restored,0,Fish,Hexagrammidae,Kelp Greenling,1,75
2021,07,14,COR,Restored,0,Fish,Perch,Shiner Perch,6,94.5
2021,07,14,COR,Restored,0,Fish,Pholidae,Crescent Gunnel,1,130
2021,07,14,COR,Restored,0,Fish,Stichaeid,Snake Prickleback,2,130
2021,07,14,COR,Restored,1,Fish,Forage Fish,Surf Smelt,4,132
2021,07,14,COR,Restored,1,Fish,Gadidae,UnID Gadid,1,55
2021,07,14,COR,Restored,1,Fish,Hexagrammidae,Kelp Greenling,1,76
2021,07,14,COR,Restored,1,Fish,Perch,Shiner Perch,11,85.9090909090909
2021,07,14,COR,Restored,1,Fish,Pholidae,Crescent Gunnel,2,97.5
2021,07,14,COR,Restored,2,Fish,Forage Fish,Herring,1,105
2021,07,14,COR,Restored,2,Fish,Salmon,Chinook,2,79.5
2021,07,20,FAM,Armored,0,Pelagic invertebrate,Jellyfish,Ctenophore,57,0
2021,07,20,FAM,Armored,1,NA,NA,none,1,0
2021,07,20,FAM,Armored,2,NA,NA,none,1,0
2021,07,20,FAM,Natural,0,Pelagic invertebrate,Jellyfish,Ctenophore,4,0
2021,07,20,FAM,Natural,1,Pelagic invertebrate,Jellyfish,Ctenophore,5,0
2021,07,20,FAM,Natural,2,Pelagic invertebrate,Jellyfish,Ctenophore,13,0
2021,07,20,FAM,Restored,0,Pelagic invertebrate,Jellyfish,Ctenophore,1,0
2021,07,20,FAM,Restored,1,Pelagic invertebrate,Jellyfish,Ctenophore,1,0
2021,07,20,FAM,Restored,2,Pelagic invertebrate,Jellyfish,Ctenophore,6,0
2021,07,20,TUR,Armored,0,Fish,Gadidae,Tom Cod,28,50.464285714285715
2021,07,20,TUR,Armored,0,Fish,Perch,Shiner Perch,2,78
2021,07,20,TUR,Armored,0,Fish,Pholidae,Crescent Gunnel,3,94.66666666666667
2021,07,20,TUR,Armored,0,Fish,Pholidae,Penpoint Gunnel,2,165.5
2021,07,20,TUR,Armored,0,Fish,Pholidae,Saddleback Gunnel,2,116.5
2021,07,20,TUR,Armored,1,Fish,Aulorhynchus,Tube Snout,5,153.8
2021,07,20,TUR,Armored,1,Fish,Gadidae,Tom Cod,2,105
2021,07,20,TUR,Armored,1,Fish,Perch,Striped Perch,2,73
2021,07,20,TUR,Armored,2,Pelagic invertebrate,Jellyfish,Ctenophore,6,0
2021,07,20,TUR,Natural,0,Fish,Gadidae,UnID Gadid,131,9.557251908396946
2021,07,20,TUR,Natural,1,NA,NA,none,1,0
2021,07,20,TUR,Natural,2,Pelagic invertebrate,Jellyfish,Moon Jelly,1,0
2021,07,20,TUR,Restored,0,NA,NA,none,1,0
2021,07,20,TUR,Restored,1,Fish,Cottidae,Silver Spotted Sculpin,4,0
2021,07,20,TUR,Restored,1,Fish,Hexagrammidae,White Spotted Greenling,1,0
2021,07,20,TUR,Restored,1,Fish,Perch,Pile Perch,1,0
2021,07,20,TUR,Restored,1,Fish,Pholidae,Crescent Gunnel,2,0
2021,07,20,TUR,Restored,2,Pelagic invertebrate,Jellyfish,Ctenophore,15,0
2021,07,20,TUR,Restored,2,Pelagic invertebrate,Jellyfish,Water Jelly,1,0
2021,08,10,EDG,Armored,0,NA,NA,none,1,0
2021,08,10,EDG,Armored,1,Pelagic invertebrate,Jellyfish,Fried Egg Jelly,1,0
2021,08,10,EDG,Armored,2,NA,NA,none,1,0
2021,08,10,EDG,Natural,0,Fish,Salmon,Chinook,1,141
2021,08,10,EDG,Natural,1,Pelagic invertebrate,Jellyfish,Fried Egg Jelly,1,0
2021,08,10,EDG,Natural,2,Pelagic invertebrate,Jellyfish,Fried Egg Jelly,1,0
2021,08,10,EDG,Restored,0,Fish,Salmon,Chinook,4,133
2021,08,10,EDG,Restored,1,NA,NA,none,1,0
2021,08,10,EDG,Restored,2,NA,NA,none,1,0
2021,08,12,FAM,Armored,0,Fish,Cottidae,Staghorn Sculpin,1,98
2021,08,12,FAM,Armored,0,Fish,Forage Fish,Herring,1,60
2021,08,12,FAM,Armored,0,Fish,Perch,Shiner Perch,4,63.75
2021,08,12,FAM,Armored,1,Pelagic invertebrate,Jellyfish,Ctenophore,20,0
2021,08,12,FAM,Armored,1,Pelagic invertebrate,Jellyfish,Water Jelly,8,0
2021,08,12,FAM,Armored,2,NA,NA,none,1,0
2021,08,12,FAM,Natural,0,Benthic Invertebrate,Decapod,Helmet Crab,2,0
2021,08,12,FAM,Natural,0,Benthic Invertebrate,Decapod,Red Rock Crab,1,70
2021,08,12,FAM,Natural,0,Benthic Invertebrate,Decapod,UnID Shrimp,1,0
2021,08,12,FAM,Natural,0,Fish,Perch,Shiner Perch,101,11.514851485148515
2021,08,12,FAM,Natural,0,Fish,Pholidae,Crescent Gunnel,2,126.5
2021,08,12,FAM,Natural,1,Pelagic invertebrate,Jellyfish,Water Jelly,3,0
2021,08,12,FAM,Natural,2,Pelagic invertebrate,Jellyfish,Water Jelly,1,0
2021,08,12,FAM,Restored,0,Fish,Cottidae,Staghorn Sculpin,1,0
2021,08,12,FAM,Restored,0,Fish,Cottidae,Tidepool Sculpin,1,0
2021,08,12,FAM,Restored,0,Fish,Forage Fish,Surf Smelt,1,0
2021,08,12,FAM,Restored,1,Pelagic invertebrate,Jellyfish,Ctenophore,19,0
2021,08,12,FAM,Restored,1,Pelagic invertebrate,Jellyfish,Water Jelly,1,0
2021,08,12,FAM,Restored,2,Pelagic invertebrate,Jellyfish,Ctenophore,10,0
2021,08,12,FAM,Restored,2,Pelagic invertebrate,Jellyfish,Water Jelly,2,0
2021,08,12,TUR,Armored,0,Benthic Invertebrate,Decapod,UnID Shrimp,14,0
2021,08,12,TUR,Armored,0,Fish,Forage Fish,Herring,1,80
2021,08,12,TUR,Armored,0,Fish,Gadidae,UnID Gadid,1,64
2021,08,12,TUR,Armored,0,Fish,Perch,Shiner Perch,11,100.45454545454545
2021,08,12,TUR,Armored,0,Pelagic invertebrate,Jellyfish,Ctenophore,4,0
2021,08,12,TUR,Armored,1,Fish,Perch,Shiner Perch,2,110
2021,08,12,TUR,Armored,2,Pelagic invertebrate,Jellyfish,Water Jelly,2,0
2021,08,12,TUR,Natural,0,Benthic Invertebrate,Decapod,UnID Shrimp,7,0
2021,08,12,TUR,Natural,0,Fish,Cottidae,Buffalo Sculpin,1,210
2021,08,12,TUR,Natural,0,Fish,Cottidae,Silver Spotted Sculpin,2,93
2021,08,12,TUR,Natural,0,Fish,Perch,Striped Perch,1,140
2021,08,12,TUR,Natural,1,Pelagic invertebrate,Jellyfish,Ctenophore,10,0
2021,08,12,TUR,Natural,2,Pelagic invertebrate,Jellyfish,Ctenophore,4,0
2021,08,12,TUR,Restored,0,Fish,Stichaeid,Stickleback,1,40
2021,08,12,TUR,Restored,0,Pelagic invertebrate,Jellyfish,Ctenophore,10,0
2021,08,12,TUR,Restored,0,Pelagic invertebrate,Jellyfish,Water Jelly,1,0
2021,08,12,TUR,Restored,1,Pelagic invertebrate,Jellyfish,Ctenophore,5,0
2021,08,12,TUR,Restored,2,Benthic Invertebrate,Decapod,UnID Shrimp,1,0
2021,08,19,COR,Armored,0,Fish,Forage Fish,Surf Smelt,1,161
2021,08,19,COR,Armored,0,Fish,Perch,Shiner Perch,15,72
2021,08,19,COR,Armored,1,Pelagic invertebrate,Jellyfish,Ctenophore,7,0
2021,08,19,COR,Armored,2,NA,NA,none,1,0
2021,08,19,COR,Natural,0,Fish,Perch,Shiner Perch,7,96.14285714285714
2021,08,19,COR,Natural,0,Fish,Pholidae,Saddleback Gunnel,1,0
2021,08,19,COR,Natural,1,Fish,Perch,Shiner Perch,33,49.06060606060606
2021,08,19,COR,Natural,1,Pelagic invertebrate,Jellyfish,Ctenophore,1,0
2021,08,19,COR,Natural,2,NA,NA,none,1,0
2021,08,19,COR,Restored,0,Fish,Perch,Shiner Perch,18,85.55555555555556
2021,08,19,COR,Restored,0,Fish,Pholidae,Crescent Gunnel,1,120
2021,08,19,COR,Restored,0,Fish,Pholidae,Penpoint Gunnel,1,135
2021,08,19,COR,Restored,0,Pelagic invertebrate,Jellyfish,Ctenophore,1,0
2021,08,19,COR,Restored,1,Fish,Perch,Shiner Perch,30,60.3
2021,08,19,COR,Restored,2,Fish,Salmon,Chinook,3,142
2021,08,24,DOK,Armored,0,Fish,Perch,Shiner Perch,1,62
2021,08,24,DOK,Armored,0,Fish,Pholidae,Saddleback Gunnel,1,120
2021,08,24,DOK,Armored,0,Fish,Sygnathid,Pipefish,1,180
2021,08,24,DOK,Armored,0,Pelagic invertebrate,Jellyfish,Moon Jelly,1,0
2021,08,24,DOK,Armored,1,Pelagic invertebrate,Jellyfish,Moon Jelly,39,0
2021,08,24,DOK,Armored,2,Pelagic invertebrate,Jellyfish,Moon Jelly,63,0
2021,08,24,DOK,Natural,0,Fish,Stichaeid,Stickleback,500,1.624
2021,08,24,DOK,Natural,0,Pelagic invertebrate,Jellyfish,Moon Jelly,2,0
2021,08,24,DOK,Natural,1,Fish,Stichaeid,Stickleback,389,2.012853470437018
2021,08,24,DOK,Natural,1,Pelagic invertebrate,Jellyfish,Moon Jelly,95,0
2021,08,24,DOK,Natural,2,Pelagic invertebrate,Jellyfish,Moon Jelly,21,0
2021,08,24,DOK,Restored,0,Fish,Perch,Shiner Perch,1,56
2021,08,24,DOK,Restored,0,Fish,Stichaeid,Stickleback,245,2.83265306122449
2021,08,24,DOK,Restored,0,Pelagic invertebrate,Jellyfish,Moon Jelly,1,0
2021,08,24,DOK,Restored,1,Benthic Invertebrate,Crustacean,Dungeness Crab,1,10
2021,08,24,DOK,Restored,1,Fish,Perch,Shiner Perch,38,32.44736842105263
2021,08,24,DOK,Restored,1,Fish,Stichaeid,Stickleback,3,19.333333333333332
2021,08,24,DOK,Restored,1,Pelagic invertebrate,Decapod,Pelagic Shrimp,1,0
2021,08,24,DOK,Restored,2,Fish,Stichaeid,Stickleback,1,38
2021,08,24,DOK,Restored,2,Pelagic invertebrate,Jellyfish,Moon Jelly,1,0
2021,08,24,SHR,Natural,0,NA,NA,none,1,0
2021,08,24,SHR,Natural,1,NA,NA,none,1,0
2021,08,24,SHR,Natural,2,NA,NA,none,1,0
2021,08,24,SHR,Restored,0,Benthic Invertebrate,Crustacean,Kelp Crab,1,41
2021,08,24,SHR,Restored,0,Benthic Invertebrate,Gastropod,Nudibranch,1,0
2021,08,24,SHR,Restored,0,Fish,Aulorhynchus,Tube Snout,4,137.5
2021,08,24,SHR,Restored,0,Fish,Cottidae,Staghorn Sculpin,1,143
2021,08,24,SHR,Restored,0,Fish,Perch,Shiner Perch,16,67.6875
2021,08,24,SHR,Restored,0,Pelagic invertebrate,Decapod,Pelagic Shrimp,1,0
2021,08,24,SHR,Restored,0,Pelagic invertebrate,Jellyfish,Ctenophore,9,0
2021,08,24,SHR,Restored,1,NA,NA,none,1,0
2021,08,24,SHR,Restored,2,NA,NA,none,1,0
